fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.7fead32a8af2bf9d347bb8efbe3bdc7e,"03773504,04099429","missile,rocket,projectile","-0.91937685\,0.06271061\,0.38940713","-0.09380636\,-0.9934533\,-0.06337996",Missile,
3dw.5408f17e0356fe547462fea59b81b370,"03773504,04099429","missile,rocket,projectile","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Anarchania ICBM nuclear missile,
3dw.cbf630e17e0dd6fa8db04a0e4b407440,03773504,missile,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",USAF B86 Nuclear Warhead,
3dw.1ab4a282a803461bf3e918c6494ec5fa,"03773504,04099429,02693413","missile,rocket,projectile,air-to-air missile","-0.9312428\,-0.36439934\,0.0","0.0\,0.0\,1.0",Mercury-Atlas Rocket,
3dw.b5351d041405a64421669bcdba443569,03773504,missile,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",AIM-9X Sidewinder Missile (Lowpolygon),
3dw.53009165a8a4d43995698f277be16510,03773504,missile,"0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Stark Industries Missile,
3dw.731db7871e19a2efddf75684fdf930e6,03773504,missile,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",AIM-9 Sidewinder,
3dw.b66ae0c5ca74decf613bdc6883aa3f40,03773504,missile,"0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",redstone nuclear missile,
3dw.23ac907063ffc5de3df4fa4547276fc2,"03773504,02693413","missile,air-to-air missile","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",AIM-120 C AMRAAM air to air missile,
3dw.c3f7e3b188f6fe139a6e43b878d5b335,03773504,missile,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",PARADOX PAM-2A,
3dw.c236c7fef78dae828457d30df312d8bf,"03773504,04099429","missile,rocket,projectile","-0.3713907\,0.9284767\,0.0","0.0\,0.0\,1.0000001",missile sol-air/missile à tête nucléaire soviétique,
3dw.aca0df6bbdb0ef3f870a795cbbf52b3f,03773504,missile,"-0.9235917\,-0.3833777\,0.0","0.0\,0.0\,1.0",missile,
3dw.add291bbd2c208f249d91b0fd3240957,03773504,missile,"0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0","РПКСН пр.955 ""Борей"" (К-535 ""Юрий Долгорукий"")",
3dw.9dd060ee900f4e81928f48325a5eb64,03773504,missile,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Lance-Missile,
3dw.4c553d6096440b7b64b95779c8554990,03773504,missile,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",tomahawk missile,
3dw.93d96c35e4a343d1f7e86418b9396c76,03773504,missile,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",ICBM,
3dw.99314b704285c0ca16e3314677399d49,03773504,missile,"0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Ohio Class Submarine,
3dw.b967f61b749b3d0578268642d8df40d1,04099429,"rocket,projectile","0.9284767\,0.3713907\,0.0","0.0\,0.0\,1.0000001",saturn 5,
3dw.d9b0e3cd3ce4507931c6673b192319d8,04099429,"rocket,projectile","-0.38232544\,0.92402774\,0.0","0.0\,0.0\,1.0",KV-2  152mm  high explosive  projectile,
3dw.3e34a0b61d3678f9646343ecf02768e7,04099429,"rocket,projectile","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",EAGLE Transport 01,
3dw.e1cb02a589e09aa193a67322c4cf7081,04099429,"rocket,projectile","-0.37789702\,0.9258477\,0.0","0.0\,0.0\,1.0000001","Lunar Transport Vehicle - X14   ",
3dw.e98fdff7cfdf15edd8e5da8daec55d43,04099429,"rocket,projectile","-0.92387307\,-0.38269898\,-1.524828E-16","-7.6417685E-17\,-1.05698224E-16\,1.0",German V2 Rocket,
3dw.24d392e5178630079f3b7552aff14b6f,04099429,"rocket,projectile","-0.38183287\,0.92423135\,0.0","0.0\,0.0\,1.0",Fusion Bullet test,
3dw.c602b0228bf58aa2b5a019b4fce31328,04099429,"rocket,projectile","-0.39054987\,-0.92058176\,0.0","0.0\,0.0\,1.0",Rocket,
3dw.dc06f4a16cb9c38d92cea77f96988ae6,04099429,"rocket,projectile","-0.93632925\,-0.35112345\,0.0","0.0\,0.0\,1.0",S-1 Skypiercer Salem I Rocket,
3dw.5925619f2bcb830aec83434daf14e347,04099429,"rocket,projectile","0.4061385\,0.91381156\,0.0","0.0\,0.0\,1.0",Saturn V Rocket,
3dw.8fe2fda28ffb637369bc13a8c13458a8,04099429,"rocket,projectile","-0.924678\,-0.3807498\,0.0","0.0\,0.0\,1.0",Saturn V Rocket,
3dw.b3b20a3769cf8797b95c8cfc3b5d231f,04099429,"rocket,projectile","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mortar Projectile,
3dw.5a7f14f4b25dd99ceae5cab1248d1ec6,04099429,"rocket,projectile","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Lockheed Hellfire Missle,
3dw.95fd683ddc8298d0b5a019b4fce31328,04099429,"rocket,projectile","-0.9246781\,-0.38074976\,0.0","0.0\,0.0\,1.0",V-2 rocket,
3dw.777aa6841e1306beb5a9f8d018fc9500,04099429,"rocket,projectile","-0.38282797\,0.92381966\,0.0","0.0\,0.0\,1.0",Saturn V space rocket,
3dw.1a3ef9b0c9c8ae6244f315d1e2c21ef,04099429,"rocket,projectile","-0.3828344\,-0.923817\,0.0","0.0\,0.0\,1.0",Rocket,
3dw.cdc4b9b25334ee6f789a31ba8b4b1248,04099429,"rocket,projectile","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Improved RPG-7 for solidius snake,
3dw.55ac6badaa420c04a19c2099429852a,04099429,"rocket,projectile","-0.9233836\,-0.38387856\,0.0","0.0\,0.0\,1.0",Saturn V,
3dw.7f8f5ba0ab543cd99cc7053a5669450f,04099429,"rocket,projectile","0.0\,0.0\,1.0","1.0\,0.0\,0.0",AS-16 KICKBACK (KH-15),
3dw.3c43ddee5e1d4723db652c825617e3be,04099429,"rocket,projectile","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Missile,
3dw.1ada292665f218a8789f2aa296a418cc,04099429,"rocket,projectile","-0.39391932\,-0.91914505\,0.0","0.0\,0.0\,1.0000001",Thunderbird 3,
3dw.651f56b608143df0cfb3f4d4e98ee41e,04099429,"rocket,projectile","0.70710677\,0.70710677\,0.0","0.0\,0.0\,1.0",roket,
3dw.974472ca7b895f74c6f5c7c0f17e11c3,04099429,"rocket,projectile","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Missile,
3dw.9d6c3971491bd0de616ce6fe9495197c,04099429,"rocket,projectile","-0.93979335\,0.34174305\,0.0","0.0\,0.0\,1.0000001",Rocket,
3dw.b6cc97a892c025c07ec95138ef83ef2f,04099429,"rocket,projectile","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Stealth Battleship,
3dw.b7e7c5a838c33f19be4274edc10c1c8e,04099429,"rocket,projectile","-0.4472136\,-0.8944272\,0.0","0.0\,0.0\,1.0",Space Shuttle Discovery Launching,
3dw.668aa148b7147080227275b7e0831bad,04099429,"rocket,projectile","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",RPG,
3dw.d1b5300610189ff4e972ca7ee40523d1,04099429,"rocket,projectile","-0.38232684\,0.9240272\,0.0","0.0\,0.0\,1.0",mobile rail gun (mrg),
3dw.b3956a68fc4a62ed861cd78a675a5737,02693413,air-to-air missile,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Halley Air-to-Air Missile,
3dw.b094ce5268143b1f28eba1f0b7744e9,02693413,air-to-air missile,"0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",AA-10,
3dw.a410b9d1557f0bcad6a1861443498ca3,02693413,air-to-air missile,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",AMRAAM-Z Mark II Missile,
3dw.beec19e75ba3999a46f4fa69a8f7f711,02693413,air-to-air missile,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",AIM-7M Sparrow III,
3dw.b333cc1b0f35943228eba1f0b7744e9,02693413,air-to-air missile,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",AA-9,
3dw.2de8ee55ff69502863098049d14fe32f,02693413,air-to-air missile,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",AA5 Radar Guided AAM,
3dw.796073614ef36a40a336873d5d63a7d5,02693413,air-to-air missile,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Aim 9X Sidewinder Missile,
3dw.daf0f6c6a4bfe6843656f5a839c1bd14,02693413,air-to-air missile,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",AIM120A AMRAAM,
3dw.15474cf9caa757a528eba1f0b7744e9,02693413,air-to-air missile,"0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",AA-12,
3dw.4936716925b1cd6428eba1f0b7744e9,02693413,air-to-air missile,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",AA-11,
3dw.59389aac7b1ea9b09b28f5f9cf8893b5,02693413,air-to-air missile,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",guided missile,
3dw.e04bda8655d9e606ebcdf982796b4fa,02693413,air-to-air missile,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",AGM-65 Maverick,
3dw.fa07813a89527d195d1df55cbe0874aa,02693413,air-to-air missile,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Vympel R-77,
3dw.a507b5c6e6cd71a191347c63d1dae43c,02781338,ballistic missile,"0.92058176\,0.39054987\,0.0","0.0\,0.0\,1.0",TRIDENT-D5 INTERCONTINENTAL SUBMARINE BALLISTIC NUCLEAR MISSILE,
3dw.9b75297c580ff937b61ce5beb9f92726,02781338,ballistic missile,"-0.92365724\,-0.3832195\,0.0","0.0\,0.0\,1.0",R-29,
3dw.56c13d294f8afb1ffb88d148e845f82e,02781338,ballistic missile,"-0.39391932\,0.91914505\,0.0","0.0\,0.0\,1.0",R-36 ICBM,
3dw.d781243cc1d1d2e91a0ec553feb1c2c3,02781338,ballistic missile,"-0.38148764\,0.9243739\,0.0","0.0\,0.0\,1.0","V2 Vengence Weapon 2 ",
3dw.64803bab9799d0e698d2d2b2ae2563b0,02781338,ballistic missile,"-0.93200463\,-0.36244628\,0.0","0.0\,0.0\,1.0",ICBM,
3dw.eff3a27a085e02e5146be45f8a3c1ff8,02781338,ballistic missile,"-0.9209672\,-0.38963997\,0.0","0.0\,0.0\,0.9999999",Atlas ICBM,
3dw.2407c2684ee757e89c4176ab56cb612,02929923,"buzz bomb,robot bomb,flying bomb,doodlebug,V-1","0.0\,0.0\,1.0","0.0\,1.0\,0.0",FLYING PLANE BOMB  HIS NAME IS OHKA,
3dw.c0d736964ddc268c9fb3e3631a88cdab,02929923,"buzz bomb,robot bomb,flying bomb,doodlebug,V-1","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Nuclear Bomb Ship,
