fullId,wnsynset,wnlemmas,up,front,name,tags
yobi3d.LGj1dKhcY1,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",,
yobi3d.lqt9yKiP90,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","0.0\,0.0\,-1.0",,
yobi3d.Mlb3AKfw61,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","1.0\,0.0\,0.0",,
yobi3d.MSu9IKNgkL,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",,
yobi3d.MyO2IKkNIC,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","0.0\,0.0\,-1.0",,
yobi3d.N1IOwKPgjL,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","1.0\,0.0\,0.0",,
yobi3d.Nkg7GKe1k5,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",,
yobi3d.NrPxHKtPlu,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","0.0\,0.0\,-1.0",,
yobi3d.oOPMqKloCY,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",,
yobi3d.OOr21KJOkl,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0000001\,0.0","-1.0000001\,0.0\,0.0",,
yobi3d.OsotgKpDkn,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",,
yobi3d.PD4ANKqJHw,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","0.0\,0.0\,1.0",,
yobi3d.pMPL2Kc6NS,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","0.0\,0.0\,1.0",,
yobi3d.SH7uYK6Ptf,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","0.0\,0.0\,-1.0",,
yobi3d.u2GwrKfA9l,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","1.0\,0.0\,0.0",,
yobi3d.uNC7cKLPuS,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","0.0\,0.0\,-1.0",,
yobi3d.w2lb1KCHct,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","1.0\,0.0\,0.0",,
yobi3d.w4ieYKeqJH,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","0.0\,0.0\,-1.0",,
yobi3d.wr1ysKc3GJ,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",,
yobi3d.ws56yKkbu2,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","1.0\,0.0\,0.0",,
yobi3d.x5heNKLrN1,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","1.0\,0.0\,0.0",,
yobi3d.xodvcKp3M4,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0000001\,0.0","0.0\,0.0\,1.0000001",,
yobi3d.xuIwOKYcHk,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","1.0\,0.0\,0.0",,
yobi3d.yfhA7KcWCq,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",,
yobi3d.ZDJ0qKM3dr,02834778,"bicycle,bike,wheel,cycle","0.0\,1.0\,0.0","1.0\,0.0\,0.0",,
