fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.b1ab911647c2e39d510791503ab90b79,"04468005,03078802,04349306","train,railroad train,commuter,commuter train,subway train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Long Island/Metro North Railroad Train,
3dw.831d42f28813d72ed3e657703ccaf9a5,04468005,"train,railroad train","0.0\,0.0\,0.9999999","0.0\,-0.9999999\,0.0",Train,
3dw.d8cb93fb3dc3609434754e47237bb24d,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",UNION PACIFIC DIESEL ENGINE,
3dw.9241faa02acfe08f1b3165b3174f01e4,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",New England Central Railroad Engine,
3dw.565d7f01c9f8b6b53ae1361afc45ac52,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",typical german old tank waggon3,
3dw.691349d753698dd8dc14ba0818ee5cec,"04468005,03394480","train,railroad train,freight train,rattler","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",CSX Locomotive,
3dw.88c8695f2796d660dc14ba0818ee5cec,"04468005,03394480","train,railroad train,freight train,rattler","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",ATSF Locomotive,
3dw.f91686b42d529db2dc14ba0818ee5cec,"04468005,03394480","train,railroad train,freight train,rattler","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",ATSF Locomotive (Red & Silver),
3dw.311a3ef41603f86c3f51596dfebf9893,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Big Thunder Mountain Railroad engine,
3dw.d928c4ee5ef8f84e186582d606e06e65,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",0-6-6-0 Mallet switcher,
3dw.e95ce94f475f77d16d99dfe91d90e769,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",u.p. big boy articulated locomotive 4-8-8-4,
3dw.e9d3f23adfd51c53125a6be5853df664,"04468005,03394480","train,railroad train,freight train,rattler","0.0\,0.0\,1.0","1.0\,0.0\,0.0",50 foot Boxcar,
3dw.2c25a659d3f1b5d5543c83125736ede7,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Locomotive ""Mountain"" 241 de la GRC",
3dw.3d4ead5985c72e2fdc14ba0818ee5cec,"04468005,03394480","train,railroad train,freight train,rattler","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",SOO Locomotive,
3dw.f34dbc7687edf0902be6b91d40e230f6,"04468005,04349306","train,railroad train,subway train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Vagão de trem,
3dw.b8161eb1622da15d9762e982d16958a5,03078802,"commuter,commuter train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Scania K280UB (6 Wheel),
3dw.e3f9be0bb0da7a23e70da94675b5e3ad,03078802,"commuter,commuter train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Philippine Bus DimpleStar Green,
3dw.f6583ccb70cd71aa5ba3252cb57e6f4,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Metro México D.F  (FM-86) Metro férreo Línea A,
3dw.4c4e55e6cf8e81adb2faf16541f353f5,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,0.9999999","0.0\,-0.9999999\,0.0",Vagón del metromex 2012 de 4 pares de puertas,
3dw.a41ec8a882ece95956055ed8cb4119ce,04349306,subway train,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Metro México D.F. NE-92 CAF,
3dw.409108700a3135159854ff9122ad4a0b,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",MTA NYC M-train Subway,
3dw.82bc9cc9a34fe639e855454b1172ca3,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Metro Mexio D.F modelo MP-82,
3dw.9e9b16fb7f239b2183d23296e7ba4847,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Metro de la Ciudad de México, modelo MP-68 (mejorado)",
3dw.62012118bf9486daea52501e96cfb14f,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Metro de Santiago (NS-88 Concarril),
3dw.1ac8292d6ce89f7452470de2774d6099,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Métro de Lyon - ligne D,
3dw.efcf0fbc2d749875f18e4d26315469b1,04349306,subway train,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Subway Train,
3dw.1f4f874957d140cbc834d88a99ade94d,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Metro de París MP-55,
3dw.865dd76030699cda623728a0bfe80a,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Metro de Montreal MR-63,
3dw.f5cfce14d01f0c08157566c5ec7088ba,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Metro México D.F NM-02,
3dw.e981f0fedd7680cbb2faf16541f353f5,"04349306,04468005","subway train,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Locomotora del metromex 2012 de 4 pares de puertas,
3dw.1af852e72c44954b8bd91d7cadd7c123,"04349306,04468005,02971579","subway train,train,railroad train,car train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","R33 World's Fair Car 9317 in ""redbird"" scheme",
3dw.5588d3f63481259673ad6d3c817cbe81,"04349306,04468005,02971579","subway train,train,railroad train,car train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0","R33 Main Line Cars 9261-9262 ""Redbird"" Scheme",
3dw.f26e122bb890e6ee810c01b1498aa2b,"03896233,03394480,04468005","passenger train,freight train,rattler,train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0","SLM, ABB - Lok 2000 / SBB Re 460",
3dw.2c1478b556f8cca752470de2774d6099,"03896233,04468005","passenger train,train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",SKODA 15T  Prague,
3dw.2cebb68aab385306f6fb0164eb28c4c2,03896233,passenger train,"0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Little Passenger Train,
3dw.5e4a6599e030061d9f47439175208c26,"03896233,04468005","passenger train,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",CityRail V Set Intercity Express,
3dw.210891be5182a77a74b43df14d002c9d,"03896233,04468005","passenger train,train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",The Flying Scotsman LNER Class A3 4472,
3dw.21ae3c4b2d31b10fe810c01b1498aa2b,"03896233,03394480,04468005","passenger train,freight train,rattler,train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",EMD - Class 66 / JT42CWR / DLC Livery,
3dw.e14470a10179d300e810c01b1498aa2b,"03896233,03394480,04468005","passenger train,freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Siemens - ES 64 F4 / Baureihe 189 / Veolia Livery,
3dw.5e09f52f141e1c04e8784f880dac0f61,"03896233,03394480,04468005","passenger train,freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Siemens - ES 64 F4 / Baureihe 189 / Railion Livery,
3dw.30892de05b7136a6e810c01b1498aa2b,"03896233,03394480,04468005","passenger train,freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Siemens - ES 64 F4 / Baureihe 189 / MRCE Livery,
3dw.119446fc9b593c594f57a4cae005e56a,"03896233,04468005","passenger train,train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",London UNDERGROUND 1973 Tube Stock Interior,
3dw.68fa56bae19b6cc32b97ac865c3ecf8d,03896233,passenger train,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",train,
3dw.3ed0d2d3fe223c7273f4e1f33d29626c,"02971579,04468005","car train,train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Train Car 16,
3dw.3244c30d7fa72016dc14ba0818ee5cec,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",WSOR Locomotive,
3dw.ef1ec257503672bd44df2c169375db7d,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Unstoppable AWVR 767,
3dw.826a31947264bb9abb8a744d2911bf5,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Diesel Electric Locomotive,
3dw.ba37b06984355766dc14ba0818ee5cec,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",WC Locomotive,
3dw.9f7f3ea75364f7e6dc14ba0818ee5cec,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",MILW Locomotive,
3dw.61a269d35f68a189ceeb72b524f3e0ca,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Did a New Railroad Form Overnight?,
3dw.faaf4bcd6d23ae08dc14ba0818ee5cec,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",CR Conrail Locomotive,
3dw.19daec6f2602f9c0dc14ba0818ee5cec,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0","DMIR Duluth, Missabe, & Iron Range Locomotive",
3dw.7adc8184ad679791e810c01b1498aa2b,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Bombardier - TRAXX F140 AC2 / Kombi Verkehr livery,
3dw.76470b75fcaffab629054625f34e281d,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Freight train,
3dw.556a0b9a789abc71eb34db531a289b8e,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Hbbins,
3dw.734a3e7a655fe3afeb34db531a289b8e,03394480,"freight train,rattler","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",T44,
3dw.d2eb4582107f4d8b929629f626be0dd8,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",The GE C40-8W,
3dw.dbae1cce1fb122d7dc14ba0818ee5cec,03394480,"freight train,rattler","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",AC Locomotive,
3dw.a9c9ad88e5b800ae810c01b1498aa2b,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",ERR - Steel Coil Transporter - Shimmns,
3dw.8823677178c21f28dc14ba0818ee5cec,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",DWP Locomotive,
3dw.c8645284ecefc0caa5e12deb37e3ef08,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",BR 20 Ton Brake van in Railfreight livery,
3dw.3a20481892ebe6a0e810c01b1498aa2b,03394480,"freight train,rattler","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",ERR - Coal Hopper - Falns - Veolia Livery,
3dw.2c7bff9607252a9829054625f34e281d,03394480,"freight train,rattler","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Freight Wagon 2,
3dw.26d7ebe6f434ac67e810c01b1498aa2b,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Bombardier - TRAXX F140 AC2 / Crossrail livery,
3dw.4bde97a6453c809adc14ba0818ee5cec,"03394480,04468005","freight train,rattler,train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",BN Locomotive,
3dw.7261bd067778a9a2299a59bfd8e7d284,04468005,"train,railroad train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Train Locomotive,
3dw.9130d6c4b0823dacc9de7b195ccfa970,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Train,
3dw.d0465d61dc9f9df9db4b3acbf6e65df0,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Train,
3dw.837c94e7125781e9978a4784edc632cd,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Toy Train - 2011,
3dw.65bd12f0cc488e76202d683f37bb765b,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",wild west train,
3dw.3df90286fb1158115ae1d71af1bb3fed,04468005,"train,railroad train","0.0\,0.0\,0.9999999","0.9999999\,0.0\,0.0",Hifast train,
3dw.3aafecb126c5e46d49906937a72a14ff,04468005,"train,railroad train","0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Christmas Train,
3dw.31227f3fc286c00714c06184923f6962,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",steam train,
3dw.17407a1c24d6a2a58d95cdb16ecced85,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Merseyrail Arriva Trains Merseyside Class 508 138 EMU,
3dw.52b9747ae68db7f3ae4054efdf73ba81,"04468005,02971579","train,railroad train,car train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Metro-North Diesel Train,
3dw.4682b77b2f9de0b942a772abcd2e8eed,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Purdue Train,
3dw.43ef3b9a4b46aed5e17c2efe05365fd,"04468005,04349306","train,railroad train,subway train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Detroit Rail Transit(DRT),
3dw.e55bf524949fe29052470de2774d6099,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Tram-train rhonexpress,
3dw.fd47a012475b88815392bb73ff1a60c8,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",norfolk and southern train,
3dw.e02ea2b2d926095aeee40229e2e3ae1e,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Trimet MAX Train,
3dw.d2a55d5745da47892aa93fe7a6076a9,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Toy block train,
3dw.cfe064a6bbc9a33a64efb12b82a690dc,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Class 150 Train - Sketchby,
3dw.b46cc19663effd52c6a67affe9c25b21,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",M61 001 diesel train,
3dw.a2c5af9fa5633c3ecb607ef51aa2061c,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",wood train,
3dw.9c6fc1db4373c6ec37b0cf2f5378601c,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Train,
3dw.987bf24137c0d0d2c9b18c469e002c35,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",AC train coach,
3dw.8e6d28abeec94d171b801fa323cefa6c,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Class 85 train - sketchby,
3dw.8714037a49f313b12e97c1a558edd2de,"04468005,02971579","train,railroad train,car train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",train wagons,
3dw.759db14cb3d146c28a3bb66b1c21b5ce,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Train,
3dw.7218bcb64665858c3fd38f4cd285f64f,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Train CTR,
3dw.65507a0e35c02ed24e971947186deba4,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",My Train,
3dw.574ae16c1b6cabbc8a3f1a8dd89692c6,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Train,
3dw.54538ea15381fb87175776dbca7c7036,"04468005,02971579","train,railroad train,car train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Train Toy Box and Sleeper Car,
3dw.52bc6eae0a13f93751bd803a9a30b004,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.9244806\,-0.3812291\,0.0",my train thing,
3dw.44fa6c544b0e67ac4c4a58bade1fd64d,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Radical Side Rail Train,
3dw.429f55d65314335592428dddcdfd8a50,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",CHOO CHOO TRAIN,
3dw.3c291cef4c82a608cea8d0e97d819254,04468005,"train,railroad train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",4-8-8-8-8-4 Quadraplex (fictional),
3dw.3b4e18c6cfc37f5b4f1cb174d735547a,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Amtrak Train 66 Heritage XL,
3dw.1fff38d54059eb1465547fd38c0cec46,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Wooden Toy Train,
3dw.cb800fda25e740bf9f97ca916781e800,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Oyuncak Tren(sunta),
3dw.1fee0527788d5f6fbefe0ffe2abbe914,04468005,"train,railroad train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",train Vl-80 (v2),
3dw.1ceea57dda2812282ce211b1462eb07e,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",locomotive train-version militaire,
3dw.e5c8853f28328d0c2511f68da65f4c4,04468005,"train,railroad train","0.0\,0.0\,0.9999999","0.9999999\,0.0\,0.0",L4D - Train Engine,
3dw.7d337d1be2d02b624e38abcf1c844caf,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,-3.0608756E-16\,0.0",AC/DC TRAIN.,
3dw.5dd23b3d7247b98b4c3a35cee92bb95b,"04468005,04349306","train,railroad train,subway train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Low-poly Subway Train {143Kb},
3dw.4a4e193b21105f90ceeb72b524f3e0ca,04468005,"train,railroad train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",NS Heritage Unit #1-Conrail ES44AC #8098,
3dw.4f7dcdaa6bb963354aa78dbead0d8a01,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Locomotive T478.1001 Bardot,
3dw.fb26c97b4f84fe5aafe1d4530f4c6e24,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",1935 KENWORTH BUS,
3dw.51ea5a8f915a9dab8050d454347bac2a,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",csx train unfinished,
3dw.8d56ae45f65330beff6d47091cf62142,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Lionel 6017 Caboose,
3dw.903584d52613647290df764ad314c67f,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Lady,
3dw.51a8f19d22c1bcfcdc14ba0818ee5cec,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",CNW Chicago & Northwestern Diesel,
3dw.1461a40ebd86a9173c38a6d7dd5303d7,04468005,"train,railroad train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",unmarked GEVO locomotive revised,
3dw.e7bca1d29be28c92d12132319299ff4b,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Union Pacific 4057 Railroad Diner,
3dw.6df2dec0dfa5731ebbdb7391763a8729,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Erie Lackawanna SD-60,
3dw.ece4c9bf30e601575068939b1e366148,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",The Jenny,
3dw.76a0286bd59daf33ce5aed93ba1467da,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",SD70ACe Missouri Pacific,
3dw.30b543e0b45fba65e810c01b1498aa2b,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Alstom - NS Class 1800 (former 1600 serie),
3dw.34be2cf5c79e6648bb9715d4fc6aab2,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",steam train,
3dw.90fb6c97ceb13cd67b9bb226efd81df,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",train,
3dw.6c616860e640736ae182c6d0e8257bfe,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",20th Century Limited,
3dw.2a89a00cd90ca5b844b1f4461f7a073f,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Thomas The Tank Engine (beta),
3dw.110a2bd7bf9f8c74de773d95513f207e,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Adelaide Tram,
3dw.62f8ee99e2961024834b1a533ffa0490,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",el tren de la ilusión,
3dw.33bc37e13333430552470de2774d6099,04468005,"train,railroad train","0.0\,0.0\,0.9999999","0.9999999\,0.0\,0.0",Tram de Nantes,
3dw.564df1a62306be1552af501dc2728308,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Tren,
3dw.7d9cb763f622e2aa90f5fac3ff9f322,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",thomas,
3dw.8a8ddf2debe2167c2be8d09ad36d35f9,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",tren,
3dw.9ce7b859b306c3224b0b2e6e63122009,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",DB Bimdzf,
3dw.91bb88fbda95ab44e8784f880dac0f61,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",ADtranz - Baureihe 101 / Verkehrsrot Livery,
3dw.42e786d44eae54dd52470de2774d6099,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Tramway de Nice,
3dw.5eac87cfbf9188cc1aa15c8505e5645,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0","Trolley (Jacksonville, FL)",
3dw.4f0ee7b0644ef0ad930027595c4fa0af,04468005,"train,railroad train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",3677 Red Cargo Train,
3dw.40fcd2ccc96b3fbd041917556492646,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",First Great Eastern Class 315 train,
3dw.f98a21d6b11f26935febed8de0838d7,04468005,"train,railroad train","0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Ukrainian train vagon / Плацкартний вагон,
3dw.f2560eb50ed3fd09d248376edfe1878a,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",R160C M TRAIN,
3dw.f046ee2a338501aa1ea6661badd5a5bd,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",BR-52 Kriegslokomotive (Armored),
3dw.eecbec1d6360c2c77b4c98ce79dd9c8f,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",British Rail Class 47 Blue,
3dw.e9dd4e42bc49b8c230a8c472227cd05e,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Steam train for Bishop luffa project,
3dw.e47a49cceae04d4c213c1a52c1de2c,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,1.0\,0.0",back of train,
3dw.e2e07adb05ebc0a14c213c1a52c1de2c,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",front of train,
3dw.c7b805e1ebea97f0f4ad1770263e7f39,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",城鐵 荃灣線 City Train Tsuen Wan Line,
3dw.c4fa99df3452e4321de75a0b04a57744,04468005,"train,railroad train","0.0\,0.0\,0.9999999","0.0\,0.9999999\,0.0",Lorendere Locomotive Steam Engine.,
3dw.bea62459ad724a7a3b371d842587b0d2,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Example V-IRM,
3dw.b7306885432f3bd5299a59bfd8e7d284,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",B7 Coach,
3dw.b6d765b5c2e547d64878adf45135c9ff,04468005,"train,railroad train","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",destroyable train,
3dw.b5e64ec8070fdd8d299a59bfd8e7d284,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",TC1 Coach,
3dw.b5be8fd2d66546f452470de2774d6099,04468005,"train,railroad train","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",bb 22000 Edward,
3dw.b2a72df72812b0edc50a037462bade42,04468005,"train,railroad train","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",thomas the tank engine train TOMY companies,
3dw.afbb150345afadb35392bb73ff1a60c8,04468005,"train,railroad train","0.0\,0.0\,1.0","1.0\,0.0\,0.0",union pacific diesel,
3dw.af418bcf5fa6b22642ca7cc070f21ed3,04468005,"train,railroad train","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Rocket Retro Train,
