fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.f378404d31ce9db1afe1d4530f4c6e24,03100240,convertible,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",1985 CADILLAC ELDORADO BIARRITZ CONVERTIBLE,
3dw.20b03fde0d55a99fbecf71e2e014ff6f,03100240,convertible,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",1994 Dodge Viper,
3dw.c72e9ce6c6f16bb83b8642d7bb5bef13,03100240,convertible,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",BMW Z4 Tuning,
3dw.216d910f71942f205df3c6413d40ccb2,03100240,convertible,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Ferrari F50,
3dw.63959ab016687a50618e9d35559b7aa,"03100240,02958343","convertible,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Modified Hyundai Sonata Lowrider,
3dw.4dca2e572dc278d563f2c3a55558a78f,03100240,convertible,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",DODGE VIPER RT-10,
3dw.e2d98e5fa33b5b0daf8a2e210ebd5168,03100240,convertible,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",cadillac eldorado biarritz,
3dw.9650fa63c6ec14fd80700cbc107b6f7d,03100240,convertible,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Cadillac XLR,
3dw.6ca41d6e48d8cda0e7c0978ffb411d3f,03100240,convertible,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",BMW Z4 X,
3dw.dff1f351bb34fbbabecf71e2e014ff6f,"03100240,03119396","convertible,coupe","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",1959 Cadillac Coupe De Ville,
3dw.4fd5c18c1536d65be129fc90649e41d3,03100240,convertible,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Honda S2000 Wide Body-Racing Type,
3dw.687253f72301b508c9c0a46cc4ca6589,"03100240,04097373","convertible,roadster,runabout,two-seater","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Pagani Zonda tricolor 150° unità d' italia,
3dw.4458ed2a746e61a3b11647ffa4306609,03100240,convertible,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Audi R8 Spyder Cabriolet,
3dw.f2e433cab0ddc755ca3ba83abff10be,03100240,convertible,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Chevrolet SSR concept,
3dw.4510559f5587f601147d1b898220921a,03100240,convertible,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Cadillac DeVille,
3dw.9eef7b2c492bc1181f4a259ef9bb479d,03100240,convertible,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Audi S2 Cabriolet,
3dw.f33b310ba5e68b82becf71e2e014ff6f,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",1989 Chrysler LeBaron,
3dw.7478c015f1814c0728ccbb4eb8965b05,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",tuned bmw m6,
3dw.597c9eee5a5ba96b313436e774fa02eb,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",BMW M3 E36 Tuning,
3dw.c34f37b1bdd6fd62247035fb6ff31a15,03119396,coupe,"0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Audi TT,
3dw.b72355cdbf1127f4becf71e2e014ff6f,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,1.83695E-16\,0.0",1997 Mazda 626,
3dw.1ab80bc91a45b7d0a31091d2234b9f68,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",fiat 500,
3dw.7376511fb191429eff1370452e3a0154,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Modified mirza's Toyota Supra,
3dw.2a2a1822fcf96394ed3696d854eee1ec,03119396,coupe,"0.0\,0.0\,1.0000001","1.2245653E-16\,1.0000001\,0.0",Nissan 350z,
3dw.ee5839537440f8b6f2e4b4084cb7a07d,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Honda Civic S-TT,
3dw.8577f3f82d5ce3ecc2fe329dd557eb52,03119396,coupe,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",NYPD Dodge Charger,
3dw.e607a20da6c5132dd141480e2c154d3,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",modified s5 audi,
3dw.d28ad2ed7b1ba665b1bb46d2556ba67d,03119396,coupe,"0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Tuned Mercedes-Benz 500SL,
3dw.26eb9c499fe0ff9edc10f9c1726304b1,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Ford KA,
3dw.31cfc24310109174b11647ffa4306609,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",BMW AC S6 (2004),
3dw.3373140534463359fc82e75321e09f82,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",,
3dw.7240a21ee34bef83dd141480e2c154d3,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",BMW M6 modded,
3dw.c4f6540454e65939921cb81cb1632a5e,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","-1.0\,1.8375206E-16\,0.0",Modified BMW M6 (Widebody),
3dw.90573f5d0156d6e23ffe0e5069bf1eb5,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Audi TT Schwarz,
3dw.96c404939bdba58331ec7db1bc2ab2b4,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Slydewaiz Mazda Mazdaspeed3,
3dw.25480875a6be8e11afe1d4530f4c6e24,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",1977 CADILLAC ELDORADO,
3dw.56478692749392a19dfd5136ef0f2af,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Dodge Charger SRT8,
3dw.8cbc8e27e885eb763ffe0e5069bf1eb5,03119396,coupe,"0.0\,0.0\,1.0","1.0\,-6.1230516E-17\,0.0",BMW M6 'Schwarz Continental',
3dw.415c24869f57fec9d9e74b7f1cf9cf3c,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",BMW M3 e92,
3dw.560cef57d7fc0969b1bb46d2556ba67d,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mercedes-Benz SLK 55 ///AMG,
3dw.5e5d7901f587c39726d36807b4d406ea,03119396,coupe,"0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Ferrari 599,
3dw.355e7ad1d5664421898b91227342b00c,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Modifided Ford Mustang,
3dw.c8bc71dadbdaa890becf71e2e014ff6f,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",1998 Honda Civic DX Hatchback,
3dw.3587079f3146273faf8b8a34d449f60b,"03119396,02958343,04037443","coupe,car,auto,automobile,machine,motorcar,racer,race car,racing car","0.0\,0.0\,0.9999999","0.0\,0.9999999\,0.0",Modded Chevy Cobalt for Camaro Kids Chev Contest,
3dw.7e3237619d96b6e551a95aaa6caba1d3,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",bmw m3 2008,
3dw.ee5e6649db524dc2eb22840c40c3154b,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Audi TT White Edition,
3dw.953531696c554fb275dadc997718614d,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",chrysler firepower 2MB,
3dw.3d81e36e5252c8f0becf71e2e014ff6f,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",2005 Chrysler Crossfire,
3dw.691bf14434c590f212a6200f1680863,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",nissan silvia s15,
3dw.7e7cc90bb7f265d2b3cf5236f651a8e6,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Modified Chrysler Crossfire,
3dw.d679b2dd7a7d6b1da71ed5958a35c6,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Chevrolet Opala SS  police,
3dw.ee0232b37ee6265bda72093f9b5aa73,"03119396,03100240,04459122,02958343","coupe,convertible,touring car,phaeton,tourer,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,1.0\,0.0",1961 Maserati 3500GT,
3dw.c73e146596486bdac427f8508e3d634b,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Nissan Skyline GT-R Drift Tuning,
3dw.1d4b2404a00ef4bb627014ff98c41eb1,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",BMW 1 M Coupe,
3dw.e8eb095ef1b65f96e26cab0dd65d60c6,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",1966 ford mustang gt,
3dw.4036332be89511e31141a7d4d06dc13,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",2011 Dodge Challenger Police Interceptor. :),
3dw.c004e655af0b35e3bda72093f9b5aa73,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,1.0\,0.0",2005 Nissan GT-R (PROTO Customization),
3dw.d1a54cb41a88702b1e8e2692714b2614,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",1990 Chevrolet Corvette ZR-1 (Tuned),
3dw.63e0df089d6c1442f3aed64053e21b3c,"03119396,04166281","coupe,sedan,saloon","0.0\,0.0\,1.0","1.0\,0.0\,0.0",1975 Cadillac Sedan deVille,
3dw.df00eb409d4e8fcec07224da8e53476,"03119396,03141065","coupe,cruiser,police cruiser,patrol car,police car,prowl car,squad car","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",C6 Z06 Corvette Deceptacon Police Car V2,
3dw.996c99bc344453ec6436916a86a90ed7,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",2009 Ford HalfCrown,
3dw.e1c6002b98b4cb2c32f56cbc65681ab5,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Fiat 500,
3dw.abd0aa2e0ca4fc4793249f89773e858,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Audi S4,
3dw.f31eae8f1f64638c2a9eb0f146e94477,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",2012 Fiat Palio,
3dw.20a967d68b6d291512da0dbf3c68e847,03119396,coupe,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Modded 8th Gen Honda Civic,
3dw.2fc99d3fe3f1f3b3b5e3401710af905a,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",BMW E36 M3 coupe,
3dw.35d1938e4ab14fa79ea5c205086e2a63,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",BMW,
3dw.81af904b941c47abccf0883afcbd4b76,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Fiat uno scr,
3dw.38326e6ede45e5ab7b1fe308bc94d4e0,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",My dodge challenger police car,
3dw.1ef8f98842f2a388a4dbb766064f8bbf,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","1.0\,-6.1225566E-17\,0.0",Audi GT,
3dw.5ec3322293a39816ad7e7cea4034d226,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",BMW Z4M Coupe,
3dw.7076464b3733aa38d2c2bfa672ed621f,"03119396,02958343,04166281","coupe,car,auto,automobile,machine,motorcar,sedan,saloon","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Audi A4 1996-1998,
3dw.a03c7c73c067afa9e5bf84cdd88910df,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",1971 dodge challenger rt,
3dw.3ead00eade22d0aeb376886260eb15c1,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Renault 19 Coupe,
3dw.eef8e5bd46755164eb2d90cf3f6fcb8c,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",2010 BMW M3 GTS,
3dw.1f8fc7a787f254e6428df271ebc70bc0,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Honda Civic,
3dw.2e1178d969bdb3849ea5c205086e2a63,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Renault Megane,
3dw.99f9ab439e890e79aff8ec395bcde91f,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",BMW M3 + Mitsubishi Lancer Evolution X,
3dw.bbca92f53f04d80d8bb5c0bf5eec83fc,"03119396,02958343,03141065,04322801","coupe,car,auto,automobile,machine,motorcar,cruiser,police cruiser,patrol car,police car,prowl car,squad car,stock car","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Polizia Fiat Punto w/  Pilot Solaris™,
3dw.3a48188e012364f8921cb81cb1632a5e,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Modified BMW 3-Series Coupe,
3dw.53125271f866288dc8b3f3d7aa7cc0c7,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Fiat 147,
3dw.355e2c8d8d10e8227541c0a826e78e18,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Fiat 500 Red-Silver Edition,
3dw.9171272d0e357c40435b5ce06ecf3e86,"03119396,02958343,04166281","coupe,car,auto,automobile,machine,motorcar,sedan,saloon","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",2002 Audi A4 1.8T,
3dw.3d681ed2a7eef0df28f46021c78a3723,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",2007 Nissan 350Z,
3dw.45673b0840de7daefe5083d20d7b5c42,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",BMW 335i Coupé,
3dw.c5079a5b8d59220bc3fb0d224baae2a,03119396,coupe,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",1969 Dodge Charger Daytona Right Steer,
3dw.de0cbca344b9de834f36122a581b2941,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",BMW M6,
3dw.ce93ae42d9cba64c8dcad5127c74b8e0,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",2001 Honda Integra TypeR,
3dw.7000274ad11a419715ed2279a90f8f38,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",bmw,
3dw.efd9059d23b9c01f46f8ee02bd8f9824,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Porsche 911(996),
3dw.919b95beccb25d2eaa3fe7369efb56d4,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Peugeot 207,
3dw.2f03e5379f3e9b6857652684714945f,03119396,coupe,"0.0\,0.0\,0.9999999","-0.9999999\,1.8368792E-16\,0.0",Sport tuned Infiniti G35/Nissan Skyline (350GT).,
3dw.3a0c0927ed24090355f11dda63ed3832,"03119396,02958343,04166281","coupe,car,auto,automobile,machine,motorcar,sedan,saloon","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Hamann BMW M5 E60,
3dw.175a289947f549b0e088606e38104b2,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",1994 Honda Prelude (Remastered),
3dw.a476444d87bc7aeb1699b1ed8dbb7ad7,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Bugatti veyron 16.4 with interiors,
3dw.7478183ebde9c6c2afe717997470b28d,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",2010 Ford Mustang Mach 1 concept,
3dw.641a0da53609ee3028920f0e0293b366,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",2002 Mazda RX-7,
3dw.9698778dc63d5874eee70745894f83bc,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Nissan Nismo 370Z Fairlady,
3dw.80cae0cc66dcb8a88acb0ff76f4aec7d,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",2012 CHEVROLET CRUZE LT,
3dw.9b0d7aac4500546911718baa6d4afc0b,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Cadillac Eldorado DARE vehicle,
3dw.7a226f6c9c37c8f7253c03b7df20edd5,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","1.0\,0.0\,0.0",2003 Ford Mustang,
3dw.30e971ea6fceac68f5cb3ca022cf045c,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Renault Clio,
3dw.a7b76ead88d243133ffe0e5069bf1eb5,03119396,coupe,"0.0\,0.0\,1.0000001","-1.0000001\,1.8368566E-16\,0.0",Chevrolet Chevelle Schwarz,
3dw.7c13a71834d2b97687cc3b689b9b258d,03119396,coupe,"0.0\,0.0\,1.0","1.2248405E-16\,1.0\,0.0",Mazda Protege with bad hail damage,
3dw.bb5264bf7306327abecf71e2e014ff6f,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",2004 Cadillac XLR,
3dw.3044f0bf0ab7fd8d476502dcb0dc5465,03119396,coupe,"0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Bmw M3,
3dw.27e267f0570f121869a949ac99a843c4,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",1993 HONDA CIVIC Si EG,
3dw.dee6c7e696048330ccd4ba9035439a85,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Modified BMW M3 E92,
3dw.43553b5efc2674cee4b68d3b17c43658,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Nissan Z-car,
3dw.10247b51a42b41603ffe0e5069bf1eb5,03119396,coupe,"0.0\,0.0\,1.0000001","1.0000001\,-6.1226916E-17\,0.0",BMW M3 'Schwarz Continental',
3dw.b27c818401f48e5220453276fad563e4,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Ford Mustang V6 RACE Edition,
3dw.2d9b790608d32763ec2f3f4c642b88b2,"03119396,03100240,02958343","coupe,convertible,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Vehicles - Ferrari California,
3dw.2dd174957a2053345fcb05674109534a,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","1.0\,-6.12636E-17\,0.0",BMW concept design,
3dw.92cc3ad1d3da26955fcb05674109534a,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","1.0\,-6.1222284E-17\,0.0",AUDI A5 coupe concept,
3dw.a83c45069b2925efa7e7e5ea49ad8e45,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",2008 Audi  S5 (Las Vegas Edition),
3dw.d80658a2f50c753cf1335b4fef92b83f,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",1968 Dodge Charger,
3dw.8df9feeed8678aa6bdc56c6b6d74b51a,03119396,coupe,"0.0\,0.0\,0.9999999","0.0\,-0.9999999\,0.0",JDM 97 Honda Civic HatchBack,
3dw.b4a0711a46f9e2bdba3e2415e22cd45c,03119396,coupe,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",1955 Chevrolet Hardtop,
3dw.2e27309be42276bebecf71e2e014ff6f,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",2000 Nissan Skyline R34,
3dw.5dcbc04a1ce783eb73f41773bda9db5c,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Ferrari F430,
3dw.2c8e9ff5fd58ff3fcd046ccc4d5c3da2,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",BMW M3,
3dw.21fcf7b6cfcd2c7933d7c9e122eec9b6,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",1983 Ford Mustang GT Convertible,
3dw.65332c9a15126b924b3ff698267962d8,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Pagani Huayra Prototipo3,
3dw.614d683fa574cd817fea5423f91210c9,03119396,coupe,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Cadillac DTS Coupe,
3dw.4cabd6d81c0a9e8c6436916a86a90ed7,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",1990's Endominium Maverk,
3dw.d776d298be6bfe88e78002a96f52ef26,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",BMW M5 E60,
3dw.2a0a53917dde654c3196f09f71403d35,03119396,coupe,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mazda RX-7 Savanna,
3dw.f21188e5f1a6468050bb0437668bebb7,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bmw serie 1 series GTS,
3dw.37249c6f16b203de2e877e82c90c24d,"03119396,02958343","coupe,car,auto,automobile,machine,motorcar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Nissan 380Z (Custom Modification),
3dw.2cbd461545e71ffcd3b83549e73dc79d,03119396,coupe,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",chrysler crossfire,
