fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.7b2bc135a01a7ff59be1712545749b62,03938244,pillow,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",travesseiro - pillow,
3dw.1332172ba896e1c2a40f4c396e0c7dce,03938244,pillow,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",pillow,
3dw.7c1194c82d28663d7d910d51d878f708,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Almofada Saccaro,
3dw.68316f18573e3449622179425ac4ebe9,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Travesseiro,
3dw.f921237171924e992d9c07d3b9171829,03938244,pillow,"0.0\,-0.9246781\,0.38074976","0.0\,-0.38074976\,-0.9246781",Almofadinha,
3dw.a0903daa3dfa996837b2bb75885cfc44,03938244,pillow,"-0.85330147\,0.35359374\,0.38268352","-0.35386455\,0.1466355\,-0.92387956",cushion,
3dw.c13de90da6f6744736902d83e4cc385,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",cojin,
3dw.ddf0c95f168e43f2283b00891f680579,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Travesseiro Capa,
3dw.3fca753458f2b44c283b00891f680579,03938244,pillow,"0.92367107\,0.0\,0.3831863","0.3831863\,0.0\,-0.92367107",Almofada,
3dw.adc12b60e048f81b283b00891f680579,03938244,pillow,"0.0\,0.9238111\,0.38284865","0.0\,0.38284865\,-0.9238111",Travesseiro bem modelado,
3dw.20655268b1709c8cc75ea4b124a227b,03938244,pillow,"0.0\,-0.7071068\,0.7071068","0.0\,-0.7071068\,-0.7071068",pillow bubble,
3dw.4691e0947b1e2a6b685998681d42efb8,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",travesseiro bom pillow,
3dw.f83e0334efbe5ac33c702793a783cff1,03938244,pillow,"0.0\,0.0\,1.0","0.9203309\,0.39114064\,0.0",PILLOW BY SHASHIVASU CHENNAI INDIA,
3dw.3e4659a2dcb7bd3f959a2da56ff43b4,03938244,pillow,"0.0\,-0.92395926\,0.3824908","0.0\,-0.3824908\,-0.92395926",Almofada,
3dw.cf2ab5d9bff184ca6325569942918d9f,03938244,pillow,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Pillow,
3dw.59657437cc799e51616f4ad120b6332a,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",PiLLOW _EXAMPLE_4,
3dw.e8a13e84cc6db127616f4ad120b6332a,03938244,pillow,"0.0\,-0.92392683\,0.38256922","0.0\,-0.38256922\,-0.92392683",PILLOW_EXAMPLE _2,
3dw.ef5ee3879df49ce7f5b2cf5056edd6db,03938244,pillow,"0.6532974\,-0.6532974\,0.3827403","0.27055752\,-0.27055752\,-0.92385596",Jesus Cristo almofada,
3dw.953d16ed7eee84d32d7a27ffaafaaddb,03938244,pillow,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Pillow,
3dw.b422f9f038fc1f4da3149acda85b1964,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Pillow,
3dw.2805a2c180bdebfa38071eaa0d0d49bf,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Choclate Accent Pillow,
3dw.c898517ee2fab5ace3f7a74e12a274ef,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",pillow,
3dw.5ba3bd3907f4513636902d83e4cc385,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",cojin2,
3dw.a3efd34601ea92facd6e752154c5afc0,03938244,pillow,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",red pillow,
3dw.68131b4f51579263f7b57f419ab26207,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Pillow - Cojín,
3dw.c1f39c4bcd931875f51f77a6d7299806,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0","Coussin de sol BRITISH, Maisons du monde. Réf: 116.559 Prix: 99€",
3dw.2873ef9354972727b376ecd25749b977,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Travesseiro,
3dw.3ee02ff403e6e5bc2c6c98851414a9d8,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Throw Pillow - Blue ZigZag,
3dw.b8e55509c5223c09f51f77a6d7299806,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0","Coussin de sol NEW YORK, Maisons du monde. Réf: 117.621 Prix: 99€",
3dw.86bcb4eb29d5effe157f5033576317e1,03938244,pillow,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Pillow,
3dw.f7a1abde2723321e8bd9de6b28931bb0,03938244,pillow,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Pillow,
3dw.98159cb7eb8bad07c45c0f305d0b6e87,03938244,pillow,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",pillow red,
3dw.2b627f36c6777472f51f77a6d7299806,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0","coussin de sol MULTICO jaune, Maisons du monde. Réf: 122355 prix: 49€",
3dw.2fe82cff107cbeaeb357233991a61d01,03938244,pillow,"0.0\,-0.7071067\,0.7071067","0.0\,-0.7071067\,-0.7071067",pillow,
3dw.d212b1cf646b23f5fdad967a7c361c07,03938244,pillow,"0.0\,-0.70710677\,0.70710677","0.0\,-0.70710677\,-0.70710677",pillow,
3dw.57992207eebe4009eb332cd2d2a300,03938244,pillow,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",a pillow,
3dw.4ae37fde7b123dab5dc3653f8341633a,03938244,pillow,"0.92386776\,0.0\,0.38271195","0.38271195\,0.0\,-0.92386776",cowhide cushion,
3dw.d777679b4dd35c76a4136492f17b9a59,03938244,pillow,"0.0\,-0.9237946\,0.38288853","0.0\,-0.38288853\,-0.9237946",Modern Plaid Throw Pillow,
3dw.590fca6c280bb31c943b92d8dfab705a,03938244,pillow,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Yellow Pillow,
3dw.f06843cc11cfe791cbcb2c721c3564d4,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",pillow,
3dw.94e39fb5f01f15118998b3b64a143d42,03938244,pillow,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Pillow,
3dw.ac2477b9b5d3e6e6c7c8ce3bef5c2aa9,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",white pillow,
3dw.c665ecfac697faa1222129b9e83640a7,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",pillow,
3dw.ea69362db645cb4c1185ac82ed4da80d,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Almofada com vivo - pillow,
3dw.6415c868620b99a061c93a6de3b6bd7a,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Travesseiro Tigresa,
3dw.c9f732b5bfe7b1cd29c99526bacef0da,03938244,pillow,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",pillow,
3dw.75c1215326a32653de03ab2a27ba7531,03938244,pillow,"0.7071067\,0.0\,0.7071067","0.7071067\,0.0\,-0.7071067",pillow,
3dw.f3833476297f19c664b3b9b23ddfcbc,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0","pillow, almofada",
3dw.a97e7bc8291f73d521788cb501e76904,03938244,pillow,"0.9239031\,0.0\,0.38262653","0.38262653\,0.0\,-0.9239031",Almofada Estampada Feminina,
3dw.f7a58269c59ada7c4b3c42e318f3affc,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0","Fauteuil UK, Maisons du monde. Réf: 132.580 Prix:",
3dw.b4175523993f66e8d330ae3d046a415c,03938244,pillow,"0.70710677\,0.0\,0.70710677","0.70710677\,0.0\,-0.70710677",pillow,
3dw.9451f92833603bd3630771196b76eab9,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Soft Pillow,
3dw.757be11305637a815b68a464a9cbfadf,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",courtney pillow,
3dw.218f86362028a45b78f8b40f4a2ae98a,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Bed Pillows,
3dw.3b5e274f653258a737f437b479038901,03938244,pillow,"0.0\,0.92391324\,0.38260213","0.0\,0.38260213\,-0.92391324",pillow,
3dw.89fd3acbd34e72106a6cca39468798a8,03938244,pillow,"-0.6533851\,-0.2708478\,0.7071067","-0.6533851\,-0.2708478\,-0.7071067",Pillow,
3dw.4b351af9567719043a4cd082c6787017,03938244,pillow,"0.0\,0.0\,0.9999999","0.0\,0.9999999\,0.0",pillow,
3dw.49cfb88c1291a152fd5b65552e5580b6,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",sketchup pillow,
3dw.31db3f4dd9d5944c3628a80a75ee02dc,03938244,pillow,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Pillow,
3dw.5429faac916362e185bc264270ae0601,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Pillow,
3dw.cac45c821aaa15e577ca5eb24dfd03ad,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Pillow (No case, Close to scale)",
3dw.55a09adb1315764f8a766d8de50bb39d,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",pillow,
3dw.3fab1dacfa43a7046163a609fcf6c52,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",pillow,
3dw.80326c3f2dff14412257a9702919f3a,03938244,pillow,"0.0\,-0.70710677\,0.70710677","0.0\,-0.70710677\,-0.70710677",perfect pillow,
3dw.efd9fffc04d235dab55fde51a411949f,03938244,pillow,"0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",pillow,
3dw.f19f78894858d57c38bf051f9aef03f8,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Pillow,
3dw.db211dc89ca9e40c29dab95fdd4a19d8,03938244,pillow,"0.0\,-0.70710677\,0.70710677","0.0\,-0.70710677\,-0.70710677",Almofada,
3dw.ab60bad52d6244db86052e834fbd2c4a,03938244,pillow,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Travesseiro,
3dw.d534e22b823ad56f630771196b76eab9,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Sofa Cushion,
3dw.ec4b9c23be44b35992cd8215a5562ce,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Vintage Pillow,
3dw.7c94c3ede6a3d3b6d0a29518c983e8c6,03938244,pillow,"0.0\,-0.9240024\,0.38238665","0.0\,-0.38238665\,-0.9240024",almofada,
3dw.71dd20123ef5505d5931970d29212910,03938244,pillow,"0.0\,0.70710677\,0.70710677","0.0\,0.70710677\,-0.70710677",PILLOW  45 X45,
3dw.2ec52ad731536d294b3c42e318f3affc,03938244,pillow,"0.0\,0.0\,1.0","0.0\,1.0\,0.0","housse coussin postdam, Maisons du monde. Réf: 137148 prix: 13,90€",
3dw.530cc7dd793df95f8f5ae2c97614087a,03938244,pillow,"0.0\,0.0\,1.0","-0.9237638\,-0.38296267\,0.0",matelasse pillow 2,
3dw.24dfe6ef933ae9692257a9702919f3a,03938244,pillow,"0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0",travesseiro preto,
3dw.af515313df72452f29dab95fdd4a19d8,03938244,pillow,"0.0\,-0.7071067\,0.7071067","0.0\,-0.7071067\,-0.7071067",Almofada Pillow,
3dw.1399af537cd5f80723a295070ca176a0,03938244,pillow,"0.0\,0.70710677\,0.70710677","0.0\,0.70710677\,-0.70710677",Pillow IKEA,
3dw.81f8252de176a440f37af16b2893f1d4,03938244,pillow,"0.5000282\,-0.5000282\,0.70710677","0.5000282\,-0.5000282\,-0.70710677",Single Pillow- Fabricut Belle De Nuit,
3dw.7a555dba7e9f00549276a66e8d922b73,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",jastuk,
3dw.fe2236c135bc169e7676dfce60793e46,03938244,pillow,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",sqare pillow,
3dw.e973f4a81707004ef2197da8dec8488d,03938244,pillow,"-0.9239807\,0.0\,0.38243908","-0.38243908\,0.0\,-0.9239807",5150412916,
3dw.51f5522d1b9088e2d7465eca206fda6f,03938244,pillow,"0.0\,0.91914505\,0.39391932","0.0\,0.39391932\,-0.91914505",Pillow 4,
3dw.950f71d6c271cbf47676dfce60793e46,03938244,pillow,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",pillow,
