fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.d073f58c96c17aca95786b1c8687acc,"03063968,04379243","coffee table,cocktail table,table","0.0\,0.0\,1.0","0.7071067\,0.7071067\,0.0",Herman Miller® Eames® Molded Plywood Table from Smart Furniture,
3dw.64a7fae36a56705e3ae0df12be078c7c,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","-0.38311636\,-0.9237001\,0.0",Noguchi Coffee Table,
3dw.4a5fa41eb0fff4496316c951e41c61a5,"20000037,04379243,03063968","rectangular table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Wrought Metal, Wood, and Glass Coffee Table",
3dw.b2d9065a028e52c7bd1dc9077c6610f5,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0","Glass top Coffee table   ""By Buddy S""",
3dw.19354bd08463173480f6183c41836dab,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Kee Klamp Coffee Table,
3dw.6f2ffe8c014a6a458af30108ea9ccb6c,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",coffee table,
3dw.d656a6250fe0058fd810b14a81e12eca,"03063968,04379243","coffee table,cocktail table,table","0.0\,0.0\,1.0","-0.38262647\,-0.92390305\,0.0",Sprout Coffee Table by Blu Dot available at Smart Furniture. Shown in Black finish.,
3dw.6fb986ed2a4db0c1bc7f8f77923d8ffa,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Coffee table,
3dw.77c74742e9504005a7d0cc9b15400f65,"20000040,04603729,04379243,03063968","side table,worktable,work table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bronze Meenakari Center Table,
3dw.8709ac2f3822955de650492e45fb14f,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Tuesday Mass Table,
3dw.bc6646a52843dd63474659fc572ff56b,"20000039,04379243,03063968","short table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",Coffee Table,
3dw.ad7ae42e620d2ce7e074517a246f1e65,"03063968,04379243","coffee table,cocktail table,table","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Coffee Table / Bench,
3dw.2a0eff86efdf60a89a682a6d0e92c30,"03630262,04379243,03063968","lab bench,laboratory bench,table,coffee table,cocktail table","0.0\,0.0\,0.9999999","0.0\,-0.9999999\,0.0",Maker Bench,
3dw.bc2f853a8f2c42701b126712b4d6e5aa,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.38235176\,0.9240168\,0.0",Mesa Fuente la Xana,
3dw.d2222dbbaaae806cacd0ab81dc64966c,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Modern Coffee Table,
3dw.c35990badac37b256c09970ea0def16f,"03063968,04379243","coffee table,cocktail table,table","0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",Coffee table,
3dw.6d311facc6387a7fcd1233d74066ed8,"03063968,04379243","coffee table,cocktail table,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Ikea ""Klubbo"" coffée table",
3dw.34157148280e9342d810b14a81e12eca,"03063968,04379243","coffee table,cocktail table,table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Hokkaido Square Coffee Table by Smart Furniture,
3dw.1328dc6429d179d056f6ef8b6ca8f4cc,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Giulio Bench - Modern Coffee Table (Wenge),
3dw.ff26f7003826d1a2d810b14a81e12eca,"03063968,04379243","coffee table,cocktail table,table","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0","BDI Strata Coffee Table, 24 in. wide by Smart Furniture",
3dw.b95072f2b12a3274d810b14a81e12eca,"03063968,04379243","coffee table,cocktail table,table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Hokkaido Coffee Table by Smart Furniture,
3dw.89875a037902c0664bd9e0690b0b191,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",Minotti Cernobbio Coffee Table,
3dw.ec316148b4cdd446b6068c62e84866a1,"03179701,03063968","desk,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Glass Table,
3dw.9c71de3e26788e20d810b14a81e12eca,"20000037,03063968","rectangular table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",BDI Float Square Coffee Table,
3dw.8cda30b88d9bfa27d810b14a81e12eca,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",BDI Stream Coffee Table by Smart Furniture,
3dw.1509a8710d2fce3c4785a5d3b6c47521,"20000037,04379243,03063968","rectangular table,table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",CP House - Low Chinese Table,
3dw.6d09606aeb54b55659a44e6453790000,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",VIissy Credenza By Woodmark,
3dw.f39401db6cc45a3ae3e15116d1de599a,"03891251,04379243,03063968","park bench,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Sonoma Backless Bench,
3dw.e0bf1408425c886da159545213d74ea,"03116530,03063968","counter,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Table,
3dw.1fdc88f78be6ba4e14b86d5282eb8301,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bellato Cub8 Coffee Table,
3dw.757deea50fa00eb4e5595fbfd7d35143,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",fancy table,
3dw.53afa98f1de6af6d810b14a81e12eca,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0","BDI Strata Coffee Table, 28"" wide by Smart Furniture",
3dw.bd7b7927d8e36c38c563fcc2752ece39,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",living room bamboo center table,
3dw.b61dec9a8ce09e4b80360680c1602c7d,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Glass Table,
3dw.e5c44394471f29d874739c2c9ecfb3ee,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",glass coffe table,
3dw.8438555826c5a19079368d1198f406e7,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Coffee Table,
3dw.1e90d86b5649720047f453c4a13e89b9,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Table de salon LEKSVIK IKEA,
3dw.551bf4f010f155ea4718e6c48e1ed95d,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Barcelona Table,
3dw.268436b1c1750a1e14659d605ff53c6f,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Glass Coffee table,
3dw.e99a4c2fa99a0038a2aa7d89ba9aea43,"03179701,04379243,03063968","desk,table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",ashley furniture coffee table,
3dw.a358b5f98f632adcd1fbf79741fcd6d6,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Sculpture Table,
3dw.f7646a27fa757afe1829bffea9d18abb,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Minotti Toulouse Coffee Table,
3dw.47e24c3995150688d810b14a81e12eca,"20000037,04379243,03063968","rectangular table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Float Rectangular Coffee Table by Smart Furniture,
3dw.e97089561bcb8e85833c6c72c4b62a4d,"20000041,04379243,03063968","workshop table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Danish modern coffee table,
3dw.72cfb60a075369ab7252c133a7e17d94,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Modern Coffee Table (Transparent Blue),
3dw.6f1d3ad68c0440a38b424343280aeccb,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Stefania,
3dw.b977915b93e87cbdd724c69102d5ef2,"20000037,04379243,03063968","rectangular table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",End table,
3dw.36821105af341539d810b14a81e12eca,"03179701,04379243,03063968","desk,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0","36"" Round Coffee Table by Smart Furniture (R01.503F001)",
3dw.aa8f7d94b5aa9cc1f9ef5ec0bb70f1c,"04398951,04379243,03063968","tea table,table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Raymond Karl's Coffee-Table,
3dw.2f1a310ca0fb6b0177e131ed5f0fcc86,"03179701,03063968,04379243","desk,coffee table,cocktail table,table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Mesa de centro madeira,
3dw.9ad91992184e2b3e283b00891f680579,"03179701,04379243,03063968","desk,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mesa de centro DayDream DEDON,
3dw.73bbc651e2d6eb22ea65c47b660136e7,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",IKEA_Strind coffee table,
3dw.a65dd1088e44917b93edb2fe34609efb,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Square Coffee Table,
3dw.58c234e30f95394f61aa7729a1bc4626,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",IKEA Vejmon Coffee Table,
3dw.139c9b504cd85237c5984c8ccbe1a38f,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Coffee Table - Structural Concrete,
3dw.b91d82b0ef56c395a8005eb66c8d94ac,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",coffee table,
3dw.370b45eeeb9b11416f04d49e4de95b59,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Simple Modern Coffee Table,
3dw.29c6a184dfee3050820018801b237b3d,"20000037,04398951,04379243,03063968","rectangular table,tea table,table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",EMMESYSTEM TEA TABLE,
3dw.56ad1b4f94a1d84ae340086172f20153,"20000041,04379243,03063968","workshop table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",coffee table,
3dw.fa72e9cf7308066b1c072ac0b83fe07a,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0000001","-0.70710677\,-0.70710677\,0.0",Coffee table,
3dw.3db6ff15d7ee52482db431502a680805,"20000037,03063968","rectangular table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",steil and oak table,
3dw.d7576f0e6f9acba7d261e17fa0c462a7,"20000037,04379243,03063968","rectangular table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Thai style teakwood table,
3dw.e0b849b1545d35dab04cb542e2c50eb4,"20000039,03063968,04379243","short table,coffee table,cocktail table,table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",ch008 low table by Carl Hansen & Son,
3dw.b95e59bfc90c4a0a266a96e416bad065,"03179701,04379243,03063968","desk,table,coffee table,cocktail table","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",IKEA EXPEDIT Coffee Table,
3dw.dee160f20e1195a4b2cf6e4d01862bc5,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Coffe Table,
3dw.17b2481d38b84b334c37b9ce3a3de242,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",coffee table,
3dw.b62798e1d1075115e870ecf4c364a4c9,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Coffee Table / Couchtisch,
3dw.ad060b3914729efe2175f7e45480df72,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",table2,
3dw.ad61a5bc7cba29b88cc413950b617e8f,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","-0.70710677\,0.70710677\,0.0",Mesa de Canto-Centro Redonda,
3dw.5cebb89b77fcf78084cb825ff0118ad1,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",coffee table,
3dw.8ac67043fbc976138705931e60ead6a0,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Table,
3dw.b11f985f0b3aa23379368d1198f406e7,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Brielle Coffee Table,
3dw.bb838e62bfa44f538705931e60ead6a0,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Table,
3dw.d3469cb008d98844902c0a1a69e25bd9,"03179701,03063968","desk,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Sehpa /Coffee Table by Askin Altinel,
3dw.6c763c259b83b9bcbeedb4c8fd29e2d1,"20000039,04379243,03063968","short table,table,coffee table,cocktail table","0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",HCD –48” Dia. X-Round Coffee Table w/1x1 Tube Steel,
3dw.739a2551d3826d5ad25ca1a27cf9bdec,"04398951,04379243,03063968","tea table,table,coffee table,cocktail table","0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",glass coffee table,
3dw.7f71383698c24d4f43dbb6421d614c0d,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mesa de centro Icaro - DIVANO MOVEIS,
3dw.8f3642beb6eb088d37251258858a7a58,"20000039,04379243,03063968","short table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.7071067\,0.7071067\,0.0",coffee table round,
3dw.8e7b48d1eba786cde8ee269f00f30d13,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0","LILLBERG, Coffee Table by IKEA.",
3dw.25b6b28e3b70be1c5a6be9e325f087ce,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Modern coffee table,
3dw.d03cfa4dfa08467f19620b61f6587b3e,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Coffee tabel,
3dw.74983e99e7606eb114708467db3d00e2,"03891251,02828884,03063968","park bench,bench,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Sonoma Backless Bench,
3dw.4126746447b424197fcb8ee54b1a951,"20000037,04379243,03063968","rectangular table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",IKEA Eksjo coffee table,
3dw.db406d9b2a94bce5622d7484764b58f,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Asian Rosewood furniture - long coffee table edited,
3dw.fe3a8b30aad625ceec56aed2da084563,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Sofa/coffee table MODERN,
3dw.2ec13bb2c3d06c0543dbb6421d614c0d,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Mesa centro Baster - NATUZZI,
3dw.e28af7dd5593fe6f820018801b237b3d,"20000037,04379243,03063968","rectangular table,table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",EMMESYSTEM CAFE' TABLE,
3dw.cd91028b64fbfac2733464f54a85f798,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Wagon Wheel Coffee Table,
3dw.831c0e0316d51292df562efe672dd5,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Coffee Table,
3dw.a069fa41fb01fd06ac88fc1a919bbb85,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",table,
3dw.5292f2930f188e0a7ff6ace05b36a5,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0","COFFEE TABLE SPACE FRAME DESIGNED BY JOHN A WEICK, RA & AP LEED",
3dw.83c5f5d8ab0733093fa313db82fc9cef,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0","table basse wengé sobre,coffee table",
3dw.fb59360b5cfb54ac6f74453f2a3da519,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Coffee table,
3dw.323ed7752b2a1db03ddaef18f97f546,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Table,
3dw.a10ed77ab3a714f43dbb6421d614c0d,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Mesa de Centro Kenko Ripado 75x75cm ETNA,
3dw.f2a759729bafbe88fef3fa725923b557,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Light Wood Coffee Table,
3dw.11520534ea9a889c7d36177f6cb74069,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",IKEA Stenkulla,
3dw.dc5b7cbcf45e557f310af74324aae27f,"20000037,03063968","rectangular table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Factory Cart Coffee Table from Popular Woodworking Magazine October 2010,
3dw.e0ab42e831e007cf9be2020f4ae1ea66,"03179701,04379243,03063968","desk,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",glass coffee table,
3dw.5237a2e80c68f90abf7421909bb3502,"20000039,04379243,03063968","short table,table,coffee table,cocktail table","0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",Modern Round Coffee Table,
3dw.bc38dd123d9d50ad8b17d6d1965c2fb6,"20000037,03063968","rectangular table,coffee table,cocktail table","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Oval Coffee Table,
3dw.cc445d016f3a487d84cc5b3c1e5e75d5,"20000040,04603729,03063968","side table,worktable,work table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Coffee Table,
3dw.31af0afdf9d7bcf7855931d119219022,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Ekitta_Asti_coffee_table_ellipse,
3dw.7216c7ef1edfed4e593ebeeedbff73b,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",801 Coffee Table 1300x700,
3dw.d056e7c8c972455b22a22d22d00874ec,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",coffee table wood,
3dw.c8fff605d821d607ff28aa687ec5e78a,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","-0.9241118\,-0.38212213\,0.0",Coffee Table,
3dw.46e097e8c17a4098593ebeeedbff73b,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",CP1 Coffee Table 1480,
3dw.995f33073ca76ab69856fa70a578baeb,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","La Table Basse Edison, Maisons du Monde, Réf. 115.790, Prix : 59 €",
3dw.10bb44a54a12a74e4719088c8e42c6ab,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Kyoto 4 Tops pure white,
3dw.40afcc31186c0b452d19175e7d19b7cb,"20000039,03063968","short table,coffee table,cocktail table","0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0",SHP310 COSMO ROUND COFFEE TABLE,
3dw.7cd2c11133d7470db9278b13f52df097,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Small Sturdy Table,
3dw.8af2d1420ac255be490ad276cd2af3a4,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0","Table basse Bengali, Maisons du monde. Réf: 110.317 Prix: 199 €",
3dw.f090d4f5e82b3c25f63a1cc836eff7a,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Designer Table,
3dw.4643de4838d7048437251258858a7a58,"03179701,04379243,03063968","desk,table,coffee table,cocktail table","0.0\,0.0\,1.0000001","0.70710677\,-0.70710677\,0.0",round coffee table - wood,
3dw.15339648435a8e6290ef7803f19df417,"03179701,03063968","desk,coffee table,cocktail table","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Coffee Table,
3dw.e809af47a0255110855931d119219022,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Ekitta_Canton Coffee Table,
3dw.c28f9a82cb7ddbb53651bb31f42d2f80,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Coffee Table,
3dw.fd7380eb29fafff3742728b30848ed03,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",KARE 75597 Side Table Swing Alu (Beistelltisch Swing Alu),
3dw.919b2b8877c90f6885718c281d7fdf61,"20000040,04379243,03063968","side table,table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0","Столик журнальный, coffee table",
3dw.21aaa0dad37443f3720c3a14515ab23,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Bamboo Coffee Table-MY OWN FURNITURE DESIGN!,
3dw.8cd6a33e6ba794419cd431573238602d,"20000039,03063968","short table,coffee table,cocktail table","0.0\,0.0\,1.0","0.9239143\,0.3825993\,0.0",Campfire™ Paper Table,
3dw.254bf8d40be1fcb025a517a55e2a2141,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Lack coffee table (exact dimensions),
3dw.24eb7a5dc2b20ab8729c5ef452d153c3,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Coffee table Habitat Harris,
3dw.3d929eab6abafbc5cf004563556ddb36,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",KARE 75238 Vegas Coffee Table 100x100 Alu (Vegas Couchtisch 100x100 Alu),
3dw.4d3a4749310a3d242bf2627b2d231d97,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",coffee table,
3dw.416f41390bcf0f87a961b86aefe617fd,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Coffee Table,
3dw.7a7188e439a39ffd9a2cc6d7b7b4954e,"20000037,04379243,03063968,04603729","rectangular table,table,coffee table,cocktail table,worktable,work table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Coffee Table,
3dw.f9d5c41dd092dd8e78c10c978f26802f,"04379243,03063968","table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Target Metropolitan Coffee Table,
3dw.b659c2162c4ff214684b7bc3f8a9aa55,"20000037,04379243,03063968","rectangular table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,1.0\,0.0","Table basse BENGALI, Maisons du monde. Réf: 116.002 Prix: 249€",
3dw.35dc5a90392dbc1563f26b71f9dca732,"20000040,03231368,04379243,03063968","side table,drafting table,drawing table,table,coffee table,cocktail table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Basic Bed-side table or coffee table (Brown & White),
3dw.7e1d0214a916543b37b2bb75885cfc44,"03179701,04379243,03063968","desk,table,coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",zara coffee table,
3dw.42fc350dd15b5ee07bcb070cc655f13a,"20000039,04379243,03063968","short table,table,coffee table,cocktail table","0.0\,0.0\,1.0000001","0.70710677\,-0.70710677\,0.0","Table basse HORLOGE, maisons du monde,  Réf. 117.807 Prix: 349€",
3dw.67a49674df5b8a44f51f77a6d7299806,03063968,"coffee table,cocktail table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0","Table basse ST RAPHAEL, Maisons du monde. Réf: 110.528 Prix: 149€",
3dw.e57509d06a49646c490ad276cd2af3a4,"20000039,04379243,03063968","short table,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0","table basse One Way, Maisons du monde. Réf: 119.063 Prix 199€",
